exact_group_id,md5,class_name,label,group_size,representative_rel_path,total_bytes
md5_b901bf670b9237c397efecc9634af870,b901bf670b9237c397efecc9634af870,noninfected,0,6,PCOS/noninfected/Image_297.jpg,457572
md5_baa874fa0d24e72d3d738aeb1a345688,baa874fa0d24e72d3d738aeb1a345688,noninfected,0,6,PCOS/noninfected/Image_265.jpg,439476
md5_bdc3d9656fb0f90d3d2f902dc73c2555,bdc3d9656fb0f90d3d2f902dc73c2555,noninfected,0,6,PCOS/noninfected/Image_231.jpg,354318
md5_bf19685821389f089b01d1f0f09a6349,bf19685821389f089b01d1f0f09a6349,noninfected,0,6,PCOS/noninfected/Image_281.jpg,57774
md5_c1359df18b7cd59ff31d14f7569eb602,c1359df18b7cd59ff31d14f7569eb602,noninfected,0,6,PCOS/noninfected/Image_397.jpg,189882
md5_c1c89751e6f716d6363f85a2b41bf5fd,c1c89751e6f716d6363f85a2b41bf5fd,noninfected,0,6,PCOS/noninfected/Image_401.jpg,509886
md5_c25ee8a01d81cbd95561cc19b8f4bcbd,c25ee8a01d81cbd95561cc19b8f4bcbd,noninfected,0,6,PCOS/noninfected/Image_059.jpg,315468
md5_c2ac0dce233c72b6c2d2845a19d90d89,c2ac0dce233c72b6c2d2845a19d90d89,noninfected,0,6,PCOS/noninfected/Image_169.jpg,353844
md5_c2ccdcbb5db931564d1c3af27d8702b2,c2ccdcbb5db931564d1c3af27d8702b2,noninfected,0,6,PCOS/noninfected/Image_205.jpg,311760
md5_c2da17a8d19d3f1182fd5f97892aa969,c2da17a8d19d3f1182fd5f97892aa969,noninfected,0,6,PCOS/noninfected/Image_resize_658.jpg,71538
md5_c46a8d09cba24418210059f9e2d3ccac,c46a8d09cba24418210059f9e2d3ccac,noninfected,0,6,PCOS/noninfected/Image_175.jpg,469908
md5_c59a4770f8c522329b6aa2a2d9708474,c59a4770f8c522329b6aa2a2d9708474,noninfected,0,6,PCOS/noninfected/Image_031.jpg,328038
md5_c8ecaf207dd20cf89890cd7fd9b0dfeb,c8ecaf207dd20cf89890cd7fd9b0dfeb,noninfected,0,6,PCOS/noninfected/Image_125.jpg,345078
md5_c8f4c9fc49e67056dacc15ab742b7f15,c8f4c9fc49e67056dacc15ab742b7f15,noninfected,0,6,PCOS/noninfected/Image_163.jpg,345474
md5_cae0fd4e9b53c93d0e2e36e5024d4a8e,cae0fd4e9b53c93d0e2e36e5024d4a8e,noninfected,0,6,PCOS/noninfected/Image_289.jpg,424020
md5_ce611a61bdfc5da66a86834c5f98747a,ce611a61bdfc5da66a86834c5f98747a,noninfected,0,6,PCOS/noninfected/Image_161.jpg,58890
md5_d0cf28987d3ce8e578e7f7efe802071e,d0cf28987d3ce8e578e7f7efe802071e,noninfected,0,6,PCOS/noninfected/Image_333.jpg,328596
md5_d18d2e503f35f8dadd35abdced27e5cb,d18d2e503f35f8dadd35abdced27e5cb,noninfected,0,6,PCOS/noninfected/Image_007.jpg,443190
md5_d1f00048429121aa320392bf3de33420,d1f00048429121aa320392bf3de33420,noninfected,0,6,PCOS/noninfected/Image_191.jpg,207030
md5_d26ad8712b905930e0d74906037bf812,d26ad8712b905930e0d74906037bf812,noninfected,0,6,PCOS/noninfected/Image_015.jpg,188934
md5_d36fdfed8262413ee1958a7b866e579a,d36fdfed8262413ee1958a7b866e579a,noninfected,0,6,PCOS/noninfected/Image_323.jpg,461994
md5_d838562fc5a9bbabe4c0c5c7b06c4d1a,d838562fc5a9bbabe4c0c5c7b06c4d1a,noninfected,0,6,PCOS/noninfected/Image_383.jpg,184770
md5_d9f27de423cbedd2d823476a42aca403,d9f27de423cbedd2d823476a42aca403,noninfected,0,6,PCOS/noninfected/Image_091.jpg,319824
md5_da5796d9c7f0ae23db9b36b1efee9547,da5796d9c7f0ae23db9b36b1efee9547,noninfected,0,6,PCOS/noninfected/Image_363.jpg,418170
md5_db682286e096ca7abfa04fe151681b07,db682286e096ca7abfa04fe151681b07,noninfected,0,6,PCOS/noninfected/Image_071.jpg,173610
md5_db685cc8917ae7d99d8ac38126ec6926,db685cc8917ae7d99d8ac38126ec6926,noninfected,0,6,PCOS/noninfected/Image_227.jpg,352656
md5_db690892c1d300ac444658302e538c93,db690892c1d300ac444658302e538c93,noninfected,0,6,PCOS/noninfected/Image_159.jpg,506868
md5_db936db43e1f6cbd98295f39e6bea8e1,db936db43e1f6cbd98295f39e6bea8e1,noninfected,0,6,PCOS/noninfected/Image_043.jpg,200982
md5_dbafcfa47284a8d502ceed301838bcb8,dbafcfa47284a8d502ceed301838bcb8,noninfected,0,6,PCOS/noninfected/Image_359.jpg,52152
md5_de8edf3f3c3b2094f896abd6ee4e26cf,de8edf3f3c3b2094f896abd6ee4e26cf,noninfected,0,6,PCOS/noninfected/Image_165.jpg,56082
md5_df75bedc30a4c69ce5841d06d3b4693d,df75bedc30a4c69ce5841d06d3b4693d,noninfected,0,6,PCOS/noninfected/Image_187.jpg,56862
md5_e1f179f1b4b9da5f576f5b0e6b8ab705,e1f179f1b4b9da5f576f5b0e6b8ab705,noninfected,0,6,PCOS/noninfected/Image_203.jpg,198012
md5_e26a68efb1191f423c83f719b7af715a,e26a68efb1191f423c83f719b7af715a,noninfected,0,6,PCOS/noninfected/Image_243.jpg,209370
md5_e2dc1ee6a21084ded25591ff6254679c,e2dc1ee6a21084ded25591ff6254679c,noninfected,0,6,PCOS/noninfected/Image_003.jpg,460794
md5_e33fe4ef03164e8a2844cdda2bdad197,e33fe4ef03164e8a2844cdda2bdad197,noninfected,0,6,PCOS/noninfected/Image_427.jpg,491946
md5_e39fd8bdf3e7080cb20ce3047ea6b637,e39fd8bdf3e7080cb20ce3047ea6b637,noninfected,0,6,PCOS/noninfected/Image_195.jpg,199536
md5_e428991454f25fba59d56360f57a44e2,e428991454f25fba59d56360f57a44e2,noninfected,0,6,PCOS/noninfected/Image_261.jpg,188928
md5_e61f8431a7b38491e6bfffea006b7136,e61f8431a7b38491e6bfffea006b7136,noninfected,0,6,PCOS/noninfected/Image_039.jpg,405330
md5_e69c36bc2d371f93295a68c5bad2c7a2,e69c36bc2d371f93295a68c5bad2c7a2,noninfected,0,6,PCOS/noninfected/Image_085.jpg,453528
md5_e7413a997bb087439ecdc33b85870348,e7413a997bb087439ecdc33b85870348,noninfected,0,6,PCOS/noninfected/Image_119.jpg,62874
md5_e75bf157a1929290dffada556b35b024,e75bf157a1929290dffada556b35b024,noninfected,0,6,PCOS/noninfected/Image_143.jpg,53394
md5_e9b8d47c48649ee236f9c10de4362251,e9b8d47c48649ee236f9c10de4362251,noninfected,0,6,PCOS/noninfected/Image_021.jpg,503946
md5_ead63af4aef741867a62e1c4f1c0b13a,ead63af4aef741867a62e1c4f1c0b13a,noninfected,0,6,PCOS/noninfected/Image_369.jpg,454176
md5_ee61defa3da85b136d81fa2f8eaa2b2c,ee61defa3da85b136d81fa2f8eaa2b2c,noninfected,0,6,PCOS/noninfected/Image_209.jpg,491874
md5_ef1ac99f3bfccda752471c34467eb3f6,ef1ac99f3bfccda752471c34467eb3f6,noninfected,0,6,PCOS/noninfected/Image_111.jpg,457662
md5_ef473f6a01fe3f82a5f421aa5d1a98bc,ef473f6a01fe3f82a5f421aa5d1a98bc,noninfected,0,6,PCOS/noninfected/Image_089.jpg,52764
md5_efaa3305a761a5fe868d659b10480d81,efaa3305a761a5fe868d659b10480d81,noninfected,0,6,PCOS/noninfected/Image_417.jpg,481542
md5_f06a9642b3ac31c0ddd182ca69338d15,f06a9642b3ac31c0ddd182ca69338d15,noninfected,0,6,PCOS/noninfected/Image_269.jpg,427170
md5_f08c8c38c47599d3ae4098702f2718ae,f08c8c38c47599d3ae4098702f2718ae,noninfected,0,6,PCOS/noninfected/Image_315.jpg,180150
md5_f2fe4496e74ffe11ca4b358332b95e98,f2fe4496e74ffe11ca4b358332b95e98,noninfected,0,6,PCOS/noninfected/Image_249.jpg,449100
md5_f3522674ce478ddeedba621eed4bbc63,f3522674ce478ddeedba621eed4bbc63,noninfected,0,6,PCOS/noninfected/Image_239.jpg,412140
md5_f4964ca7aa9f80c6ce89439832f7709f,f4964ca7aa9f80c6ce89439832f7709f,noninfected,0,6,PCOS/noninfected/Image_1003.jpg,203880
md5_f890282c61a391a67d438c7e6445a439,f890282c61a391a67d438c7e6445a439,noninfected,0,6,PCOS/noninfected/Image_147.jpg,463692
md5_f9ffa84bbf8a694e94414b531acfef58,f9ffa84bbf8a694e94414b531acfef58,noninfected,0,6,PCOS/noninfected/Image_103.jpg,394032
md5_fb540108ccf937ca9eab138e76b4f507,fb540108ccf937ca9eab138e76b4f507,noninfected,0,6,PCOS/noninfected/Image_331.jpg,338862
md5_fbb64c40419fc59b750de7b82769b230,fbb64c40419fc59b750de7b82769b230,noninfected,0,6,PCOS/noninfected/Image_101.jpg,199284
md5_fbfef0c090f2e68e9f46c8cc4e78aa92,fbfef0c090f2e68e9f46c8cc4e78aa92,noninfected,0,6,PCOS/noninfected/Image_067.jpg,460248
md5_fca2ed28179d8dc5e7481087810dce71,fca2ed28179d8dc5e7481087810dce71,noninfected,0,6,PCOS/noninfected/Image_121.jpg,449088
md5_fce15920c6532d79fe600a14c1fe7637,fce15920c6532d79fe600a14c1fe7637,noninfected,0,6,PCOS/noninfected/Image_025.jpg,491658
md5_ffff425158a1e46e3d924bddb664fb12,ffff425158a1e46e3d924bddb664fb12,noninfected,0,6,PCOS/noninfected/Image_055.jpg,470628
md5_cd32d441ab0971d6bfc2a836af95752c,cd32d441ab0971d6bfc2a836af95752c,noninfected,0,5,PCOS/noninfected/Image_resize_666.jpg,56710
md5_0021b0c4bb2aae8b7b3b461d3764320c,0021b0c4bb2aae8b7b3b461d3764320c,infected,1,4,PCOS/infected/Image_Rotate_085.jpg,77868
md5_01397ca441a14ce149ccaf47969dddd0,01397ca441a14ce149ccaf47969dddd0,infected,1,4,PCOS/infected/Image_resize_043.jpg,23248
md5_015063068ffccddcb6995ec0339ac0ed,015063068ffccddcb6995ec0339ac0ed,infected,1,4,PCOS/infected/Image_resize_131.jpg,33116
md5_0166009d9e64ad8cf19ff0fe00c0f583,0166009d9e64ad8cf19ff0fe00c0f583,infected,1,4,PCOS/infected/Image_Rotate_127.jpg,100024
md5_02ead03c840258340efeababaa3798c0,02ead03c840258340efeababaa3798c0,infected,1,4,PCOS/infected/Image_resize_063.jpg,30864
md5_051f072f38b24723d82e08a0d483c349,051f072f38b24723d82e08a0d483c349,infected,1,4,PCOS/infected/Image_Rotate_145.jpg,109492
md5_067be677505f5c38e418185b176c9f97,067be677505f5c38e418185b176c9f97,infected,1,4,PCOS/infected/Image_resize_189.jpg,44184
md5_0d45c844affebe4589c53804799b5ea8,0d45c844affebe4589c53804799b5ea8,infected,1,4,PCOS/infected/Image_resize_089.jpg,34064
md5_0e0ec82673a344243aad72c13e105d47,0e0ec82673a344243aad72c13e105d47,infected,1,4,PCOS/infected/Image_Rotate_019.jpg,56940
md5_105840ad66b9e07bf64c28ae1b1db45d,105840ad66b9e07bf64c28ae1b1db45d,infected,1,4,PCOS/infected/Image_Rotate_141.jpg,68672
md5_10c9333162b29c6f3fea9d917d8e859b,10c9333162b29c6f3fea9d917d8e859b,infected,1,4,PCOS/infected/Image_resize_047.jpg,35292
md5_11571c56e98bef9922fc55f93703a838,11571c56e98bef9922fc55f93703a838,infected,1,4,PCOS/infected/Image_Rotate_157.jpg,58736
md5_117f1e676c0192be4d86da790b7cb63c,117f1e676c0192be4d86da790b7cb63c,infected,1,4,PCOS/infected/Image_resize_087.jpg,20904
md5_12cc6290d03fcc393e9e2204222ee637,12cc6290d03fcc393e9e2204222ee637,infected,1,4,PCOS/infected/Image_resize_141.jpg,32660
md5_133cd0616a60e8e999d962603e049b76,133cd0616a60e8e999d962603e049b76,infected,1,4,PCOS/infected/Image_Rotate_105.jpg,65608
md5_15dac4d97d40f92005a0bfa5086a6a0e,15dac4d97d40f92005a0bfa5086a6a0e,infected,1,4,PCOS/infected/Image_resize_073.jpg,20332
md5_16f62d433b9fe6965e924eb2e4fcac89,16f62d433b9fe6965e924eb2e4fcac89,infected,1,4,PCOS/infected/Image_resize_173.jpg,23368
md5_17b940be04698997d1299805bf584f2b,17b940be04698997d1299805bf584f2b,infected,1,4,PCOS/infected/Image_Rotate_153.jpg,77528
md5_18b48b865e7ef0608453864553005d95,18b48b865e7ef0608453864553005d95,infected,1,4,PCOS/infected/Image_Rotate_077.jpg,106360
md5_1c182f8e8d11fe438e1a46e237816cf5,1c182f8e8d11fe438e1a46e237816cf5,infected,1,4,PCOS/infected/Image_Rotate_051.jpg,114100
md5_1cceb1cf74d1ca8ae3d52fe1c48f4a46,1cceb1cf74d1ca8ae3d52fe1c48f4a46,infected,1,4,PCOS/infected/Image_resize_065.jpg,29188
md5_1dbbbf86b372a7660c0f8178bc90b784,1dbbbf86b372a7660c0f8178bc90b784,infected,1,4,PCOS/infected/Image_Rotate_163.jpg,57708
md5_1edb7066f9185ef82c82592776ee04df,1edb7066f9185ef82c82592776ee04df,infected,1,4,PCOS/infected/Image_Rotate_037.jpg,60652
md5_1fe0684719793e4fabb2b4722e2d1917,1fe0684719793e4fabb2b4722e2d1917,infected,1,4,PCOS/infected/Image_Rotate_033.jpg,108936
md5_2383f9210ed195ca2bc4e18bb21e25e1,2383f9210ed195ca2bc4e18bb21e25e1,infected,1,4,PCOS/infected/Image_Rotate_121.jpg,54284
md5_256278461e0e78c9667ac8c8743f8829,256278461e0e78c9667ac8c8743f8829,infected,1,4,PCOS/infected/Image_resize_125.jpg,30200
md5_25fad9b0477cd3d32b139901f47ecf0c,25fad9b0477cd3d32b139901f47ecf0c,infected,1,4,PCOS/infected/Image_resize_147.jpg,31624
md5_268cdf237ef37ed38b6b94d52ce7de2b,268cdf237ef37ed38b6b94d52ce7de2b,infected,1,4,PCOS/infected/Image_resize_197.jpg,28008
md5_2710887a8cc99e2bca4aee929e6b646d,2710887a8cc99e2bca4aee929e6b646d,infected,1,4,PCOS/infected/Image_Rotate_137.jpg,82916
md5_275af6ce22a033a379cd9ecd4e5369f3,275af6ce22a033a379cd9ecd4e5369f3,infected,1,4,PCOS/infected/Image_resize_107.jpg,35600
md5_27f946b855618d6d4af7717ec7512192,27f946b855618d6d4af7717ec7512192,infected,1,4,PCOS/infected/Image_Rotate_115.jpg,89020
md5_2872951a22f835893cc13e988dfaeb70,2872951a22f835893cc13e988dfaeb70,infected,1,4,PCOS/infected/Image_resize_167.jpg,24724
md5_28a0196dd5a76aa6eb2d06dfcc376040,28a0196dd5a76aa6eb2d06dfcc376040,infected,1,4,PCOS/infected/Image_resize_093.jpg,32424
md5_2a20147f55957f699d61315758ec2947,2a20147f55957f699d61315758ec2947,infected,1,4,PCOS/infected/Image_Rotate_073.jpg,94528
md5_2c2bad1c24d796d05aef93a7d86c9e8f,2c2bad1c24d796d05aef93a7d86c9e8f,infected,1,4,PCOS/infected/Image_resize_193.jpg,34732
md5_2cc98ce504ca8070e62e34b1fb571ad4,2cc98ce504ca8070e62e34b1fb571ad4,infected,1,4,PCOS/infected/Image_resize_023.jpg,28768
md5_2dc95550b470dacbac7d660359711b89,2dc95550b470dacbac7d660359711b89,infected,1,4,PCOS/infected/Image_resize_101.jpg,32408
md5_3100f3ff0f1f3ffe3e1ddd4cf639b5cb,3100f3ff0f1f3ffe3e1ddd4cf639b5cb,infected,1,4,PCOS/infected/Image_Rotate_113.jpg,73320
md5_317184e35356fe1db27b6bcc4c342cd6,317184e35356fe1db27b6bcc4c342cd6,infected,1,4,PCOS/infected/Image_resize_199.jpg,38896
md5_33b6cf11db63fc15d972774ef88d41e0,33b6cf11db63fc15d972774ef88d41e0,infected,1,4,PCOS/infected/Image_resize_025.jpg,36632
md5_381746dc17205c6aedd83795fb033dc0,381746dc17205c6aedd83795fb033dc0,infected,1,4,PCOS/infected/Image_resize_155.jpg,36368
md5_38abaf5b35b26ffede1a98788cf3ca1f,38abaf5b35b26ffede1a98788cf3ca1f,infected,1,4,PCOS/infected/Image_Rotate_159.jpg,67912
md5_38d6563680cc33ecd16790eeda64f799,38d6563680cc33ecd16790eeda64f799,infected,1,4,PCOS/infected/Image_Rotate_079.jpg,109944
md5_3a77436b9274dac8df01f1d3e953278b,3a77436b9274dac8df01f1d3e953278b,infected,1,4,PCOS/infected/Image_Rotate_147.jpg,56096
md5_3d04cb3df76f975758639d34873a8f7d,3d04cb3df76f975758639d34873a8f7d,infected,1,4,PCOS/infected/Image_Rotate_181.jpg,114320
md5_3e7c1dd3d71c933f6177dbaaf67f3878,3e7c1dd3d71c933f6177dbaaf67f3878,infected,1,4,PCOS/infected/Image_resize_123.jpg,32328
md5_3effb095a3e8f929536f8142e10cc192,3effb095a3e8f929536f8142e10cc192,infected,1,4,PCOS/infected/Image_resize_121.jpg,38072
md5_3f51104aefc13f2029831df3d030368c,3f51104aefc13f2029831df3d030368c,infected,1,4,PCOS/infected/Image_Rotate_199.jpg,77684
md5_3fffdbd049dffd39b420af6d95de41d4,3fffdbd049dffd39b420af6d95de41d4,infected,1,4,PCOS/infected/Image_Rotate_175.jpg,86380
md5_41356d892665c3efc836262a05682da9,41356d892665c3efc836262a05682da9,infected,1,4,PCOS/infected/Image_resize_045.jpg,36804
md5_419c9e75ba32eaf6d3a505ed32134348,419c9e75ba32eaf6d3a505ed32134348,infected,1,4,PCOS/infected/Image_Rotate_041.jpg,100872
md5_4275635b3bb1563d99a73baed6c66ff1,4275635b3bb1563d99a73baed6c66ff1,infected,1,4,PCOS/infected/Image_Rotate_189.jpg,69968
md5_44589a807a75aa20b2331f0054a44b2e,44589a807a75aa20b2331f0054a44b2e,infected,1,4,PCOS/infected/Image_Rotate_167.jpg,104564
md5_45ab544dd207cdd64a7d7c95b9f7f659,45ab544dd207cdd64a7d7c95b9f7f659,infected,1,4,PCOS/infected/Image_Rotate_013.jpg,98080
md5_461a0b3f7c3334b22d62846619cad25f,461a0b3f7c3334b22d62846619cad25f,infected,1,4,PCOS/infected/Image_Rotate_097.jpg,103012
md5_4790b90756eb71469f83db807531ed0c,4790b90756eb71469f83db807531ed0c,infected,1,4,PCOS/infected/Image_Rotate_103.jpg,98852
md5_4aeb176bc8bac8e9e39a078b6b0651d8,4aeb176bc8bac8e9e39a078b6b0651d8,infected,1,4,PCOS/infected/Image_resize_117.jpg,30500
md5_4b7213de8a25b80d186f9874767ec259,4b7213de8a25b80d186f9874767ec259,infected,1,4,PCOS/infected/Image_resize_135.jpg,28964
md5_4ce54b1ed5eee9ac13e769e7a23a5597,4ce54b1ed5eee9ac13e769e7a23a5597,infected,1,4,PCOS/infected/Image_Rotate_143.jpg,62776
md5_4d08a28e8db8bec18d2ab73d5669fd74,4d08a28e8db8bec18d2ab73d5669fd74,infected,1,4,PCOS/infected/Image_resize_011.jpg,25056
md5_4db0d2081587bb629eebff41c59a390c,4db0d2081587bb629eebff41c59a390c,infected,1,4,PCOS/infected/Image_Rotate_025.jpg,102292
md5_4e6fd846ba283c27135334402e80ff06,4e6fd846ba283c27135334402e80ff06,infected,1,4,PCOS/infected/Image_Rotate_005.jpg,78468
md5_51958d9f2ac70242757b66707926a9a6,51958d9f2ac70242757b66707926a9a6,infected,1,4,PCOS/infected/Image_resize_181.jpg,36356
md5_531e096cd5a03e889b52b2a3ea6f9921,531e096cd5a03e889b52b2a3ea6f9921,infected,1,4,PCOS/infected/Image_Rotate_187.jpg,90092
md5_535f87382c9649fca9948e0c2b5e1b78,535f87382c9649fca9948e0c2b5e1b78,infected,1,4,PCOS/infected/Image_resize_187.jpg,35284
md5_59d80dba5ab1340f0d5750de4abdbb7e,59d80dba5ab1340f0d5750de4abdbb7e,infected,1,4,PCOS/infected/Image_resize_081.jpg,45276
md5_5af3509e686b1ffd038a2b00d3fb41d3,5af3509e686b1ffd038a2b00d3fb41d3,infected,1,4,PCOS/infected/Image_Rotate_065.jpg,95320
md5_5b4d422d55b3e3a3ee680709f275f0e9,5b4d422d55b3e3a3ee680709f275f0e9,infected,1,4,PCOS/infected/Image_resize_015.jpg,37012
md5_5bfa55705713fc84dd2a8c86015e400c,5bfa55705713fc84dd2a8c86015e400c,infected,1,4,PCOS/infected/Image_resize_085.jpg,34232
md5_5de96963b799a4fc53eada8d7abc6863,5de96963b799a4fc53eada8d7abc6863,infected,1,4,PCOS/infected/Image_Rotate_109.jpg,73396
md5_5e3005c645db64315b6c467686150f42,5e3005c645db64315b6c467686150f42,infected,1,4,PCOS/infected/Image_resize_059.jpg,38172
md5_5e31c0d29115b3b986b2966dbcda3ecd,5e31c0d29115b3b986b2966dbcda3ecd,infected,1,4,PCOS/infected/Image_resize_057.jpg,39848
md5_5e3a87d3b8e0feba932fc19387dec98a,5e3a87d3b8e0feba932fc19387dec98a,infected,1,4,PCOS/infected/Image_resize_077.jpg,45420
md5_5f41bcc8eed0faa266b18720671c1161,5f41bcc8eed0faa266b18720671c1161,infected,1,4,PCOS/infected/Image_resize_157.jpg,45060
md5_6115ee21764565c0f7b85f072a7baba9,6115ee21764565c0f7b85f072a7baba9,infected,1,4,PCOS/infected/Image_Rotate_015.jpg,92012
md5_611834735edf7784f3102eb19a74bc50,611834735edf7784f3102eb19a74bc50,infected,1,4,PCOS/infected/Image_resize_103.jpg,33536
md5_6243bbd2e348436b476e22b50c891c3f,6243bbd2e348436b476e22b50c891c3f,infected,1,4,PCOS/infected/Image_Rotate_125.jpg,87984
md5_6363d234d2a9e46b561b2410c3ecad71,6363d234d2a9e46b561b2410c3ecad71,infected,1,4,PCOS/infected/Image_resize_169.jpg,33984
md5_6405cc0f94d45aa756120f6dfd266a55,6405cc0f94d45aa756120f6dfd266a55,infected,1,4,PCOS/infected/Image_resize_161.jpg,29088
md5_64729f2660d96c3cefcd78d8239c4ef8,64729f2660d96c3cefcd78d8239c4ef8,infected,1,4,PCOS/infected/Image_resize_039.jpg,30592
md5_67722db318a98c6e4c9d1b38c54febb9,67722db318a98c6e4c9d1b38c54febb9,infected,1,4,PCOS/infected/Image_resize_049.jpg,31388
md5_67a01fd0eb8e0511c2a097ec2cb31ede,67a01fd0eb8e0511c2a097ec2cb31ede,infected,1,4,PCOS/infected/Image_Rotate_149.jpg,55944
md5_696f72516f6f1ba1d97ca80784dcb098,696f72516f6f1ba1d97ca80784dcb098,infected,1,4,PCOS/infected/Image_resize_031.jpg,22604
md5_6b8898e14f615f0c06abf403279c3433,6b8898e14f615f0c06abf403279c3433,infected,1,4,PCOS/infected/Image_resize_005.jpg,34492
md5_6c88d10782ef19f041b577f2aa75e7e9,6c88d10782ef19f041b577f2aa75e7e9,infected,1,4,PCOS/infected/Image_resize_159.jpg,41096
md5_6cb1ca3612d6835b1b442fe763122ee4,6cb1ca3612d6835b1b442fe763122ee4,infected,1,4,PCOS/infected/Image_resize_133.jpg,34752
md5_6d2f5f419146d93eed3b669c53f2f4c7,6d2f5f419146d93eed3b669c53f2f4c7,infected,1,4,PCOS/infected/Image_Rotate_047.jpg,92388
md5_6e7d62dc40a7c708a934625a69830bf0,6e7d62dc40a7c708a934625a69830bf0,infected,1,4,PCOS/infected/Image_resize_175.jpg,32784
md5_70b79aa2f22b08a9d406f0e76ce2988b,70b79aa2f22b08a9d406f0e76ce2988b,infected,1,4,PCOS/infected/Image_Rotate_035.jpg,108060
md5_70eac547f085c76c38bdc1861102d543,70eac547f085c76c38bdc1861102d543,infected,1,4,PCOS/infected/Image_resize_143.jpg,40344
md5_72b16986c99f446ca1dc56908f9a4a22,72b16986c99f446ca1dc56908f9a4a22,infected,1,4,PCOS/infected/Image_resize_017.jpg,35488
md5_789187064386286922c51be8739999f0,789187064386286922c51be8739999f0,infected,1,4,PCOS/infected/Image_Rotate_091.jpg,85392
md5_795d24a43918787f02918bcf6a44844f,795d24a43918787f02918bcf6a44844f,infected,1,4,PCOS/infected/Image_resize_127.jpg,33944
md5_7a9182ce13ec0ec7a2e80f7741d4d044,7a9182ce13ec0ec7a2e80f7741d4d044,infected,1,4,PCOS/infected/Image_Rotate_053.jpg,98084
md5_7cf7f4d37c44de38aac83eb011e967cc,7cf7f4d37c44de38aac83eb011e967cc,infected,1,4,PCOS/infected/Image_Rotate_171.jpg,57144
md5_7e9f9c7b0119c37c787336e85550749d,7e9f9c7b0119c37c787336e85550749d,infected,1,4,PCOS/infected/Image_resize_105.jpg,43260
md5_7f399e62f7189372ea448a40677caae1,7f399e62f7189372ea448a40677caae1,infected,1,4,PCOS/infected/Image_Rotate_119.jpg,101544
md5_7f7cb6f93b6924c48ea15f7f4fd84b23,7f7cb6f93b6924c48ea15f7f4fd84b23,infected,1,4,PCOS/infected/Image_Rotate_045.jpg,111908
md5_81cf889fae4250f1bcee8bbef633bc9f,81cf889fae4250f1bcee8bbef633bc9f,infected,1,4,PCOS/infected/Image_resize_051.jpg,25352
md5_836e4736a909a7a0404787b5c9bdd065,836e4736a909a7a0404787b5c9bdd065,infected,1,4,PCOS/infected/Image_Rotate_049.jpg,98136
md5_877b43ea3b4e16c2ae4ff9b42f92a4ac,877b43ea3b4e16c2ae4ff9b42f92a4ac,infected,1,4,PCOS/infected/Image_Rotate_179.jpg,58568
md5_898e17b5e393944f6f9f63c29bd999be,898e17b5e393944f6f9f63c29bd999be,infected,1,4,PCOS/infected/Image_resize_079.jpg,35156
md5_8acac9512cc5a9cf3f69785fd8a7f99c,8acac9512cc5a9cf3f69785fd8a7f99c,infected,1,4,PCOS/infected/Image_resize_119.jpg,32360
md5_8b2f639a7901e05f654255e82a57936c,8b2f639a7901e05f654255e82a57936c,infected,1,4,PCOS/infected/Image_resize_109.jpg,36956
md5_8c272484861ba4ab2e08116c7e6357f1,8c272484861ba4ab2e08116c7e6357f1,infected,1,4,PCOS/infected/Image_Rotate_131.jpg,77848
md5_8c471124aeea73cb3214b526f1f89d62,8c471124aeea73cb3214b526f1f89d62,infected,1,4,PCOS/infected/Image_Rotate_011.jpg,76740
md5_8deb8a9ba19098e7408bc8de93019d2a,8deb8a9ba19098e7408bc8de93019d2a,infected,1,4,PCOS/infected/Image_Rotate_059.jpg,59576
md5_8f5f8d1a16c173ccbb7df15dc11f7180,8f5f8d1a16c173ccbb7df15dc11f7180,infected,1,4,PCOS/infected/Image_resize_137.jpg,25832
md5_91da5ae767bac825ff6b1ab717f9e42f,91da5ae767bac825ff6b1ab717f9e42f,infected,1,4,PCOS/infected/Image_Rotate_063.jpg,64244
md5_93d7e8b244fb66eea8a007a4e3d02d0a,93d7e8b244fb66eea8a007a4e3d02d0a,infected,1,4,PCOS/infected/Image_resize_163.jpg,34660
md5_94986ffc03ef7842dcc540b27fe8ad76,94986ffc03ef7842dcc540b27fe8ad76,infected,1,4,PCOS/infected/Image_resize_091.jpg,31308
md5_971e804a74a75fbb61c86e6bde33bbaa,971e804a74a75fbb61c86e6bde33bbaa,infected,1,4,PCOS/infected/Image_Rotate_191.jpg,79100
md5_98027cd7a135e9a2002dbe5c229e458a,98027cd7a135e9a2002dbe5c229e458a,infected,1,4,PCOS/infected/Image_Rotate_155.jpg,95828
md5_98e62875d9c3ed5f1cccc2946edde769,98e62875d9c3ed5f1cccc2946edde769,infected,1,4,PCOS/infected/Image_resize_097.jpg,24184
md5_9938bebf34d797bc1d35b626bb9de1f4,9938bebf34d797bc1d35b626bb9de1f4,infected,1,4,PCOS/infected/Image_resize_139.jpg,35692
md5_99d56a2926574f6c30b982a1e5484574,99d56a2926574f6c30b982a1e5484574,infected,1,4,PCOS/infected/Image_resize_177.jpg,40712
md5_99d66a0a75a0b0554d2f28bb16919566,99d66a0a75a0b0554d2f28bb16919566,infected,1,4,PCOS/infected/Image_resize_029.jpg,28352
md5_99ec50ed15bf076a43ee67f1514a9127,99ec50ed15bf076a43ee67f1514a9127,infected,1,4,PCOS/infected/Image_Rotate_067.jpg,62028
